"CLIENT_ISO_CODE","CITY","ZIPCODE","LONGITUDE","LATITUDE","id_cp"
"GB","NEWCASTLE UPON TYNE","NE5 5NE",-1.7009,54.9974,1243318
"ES","ALICANTE","03002",-0.4797,38.3485,1243319
"GB","London","SE5 8HL",-0.0896,51.4636,1243320
"GB","PINNER","HA5 2PX",-0.4111,51.5881,1243321
"IE","Clane","W91Y772",-6.6669,53.2158,1243322
"GB","Berkshire","SL4 4JU",-0.6482,51.4788,1243323
"GB","Sevenkings","IG3 8SQ",0.1068,51.5698,1243324
"FR","CANCALE","35260",-1.8522,48.6766,1243325
"PL","Korsze","11-430",21.1099,54.2334,1243326
"FR","Donges","44480",-2.0754,47.3182,1243327
"DE","Kuhardt","76773",8.3144,49.1458,1243328
"IT","Grumello Del Monte","24064",9.8753,45.6354,1243329
"NL","Amsterdam","1091 mz",4.9143,52.359,1243330
"AU","Samson","6163",115.8191,-32.0991,1243331
"CZ","Chrudim","537 01",15.7875,49.9472,1243332
"SE","Östersund","83498",14.832,63.0759,1243333
"IT","Bibbiano","42021",10.4958,44.6883,1243334
"GB","Northampton","NN4 9BD",-0.9468,52.2131,1243335
"DE","Salching","94330",12.5704,48.8105,1243336
"GB","Worcester","WR5 3TS",-2.1961,52.1705,1243337
"MX","CDMX","05000",-99.2909,19.3692,1243338
"GB","LONDON","N1 8LX",-0.0979,51.5392,1243339
"GB","Reading","RG7 1BZ",-0.9782,51.4025,1243340
"PL","CZARNA","39-217",21.341,50.0476,1243341
"IT","FIESSO DARTICO","30032",12.0294,45.4214,1243342
"GB","LEICESTER","LE2 3HD",-1.1073,52.6128,1243343
"CA","VANCOUVER","V6K3B7",-123.1624,49.2576,1243344
"PL","Gdynia","81-586",18.5068,54.4742,1243345
"NL","Tilburg","5032 AZ",5.0469,51.5448,1243346
"GB","Ormskirk","L39 2AF",-2.8781,53.5674,1243347
"FR","Belley","01300",5.6223,45.7334,1243348
"NL","Rotterdam","3022 hv",4.4438,51.9187,1243349
"GB","Ashton-under-Lyne","OL6 6QH",-2.0846,53.4879,1243350
"GB","London","N13 5EL",-0.0942,51.6165,1243351
"NL","Breda","4818 BP",4.7939,51.5802,1243352
"CO","Girardot","252432",-74.8075,4.3008,1243353
"SE","Nykvarn","15534",17.4333,59.1833,1243354
"GB","Belfast","BT10 0EZ",-5.9755,54.5566,1243355
"GB","Batley","WF17 6AJ",-1.6288,53.7067,1243356
"GB","Maidstone","ME16 0LS",0.4961,51.2918,1243357
"NL","Haastrecht","2851 VG",4.7761,51.9985,1243358
"NL","Hoorn","1625 hz",5.0551,52.6581,1243359
"FR","Lurcy","03320",3.0518,46.6763,1243360
"TR","Amasya","05800",36.1919,40.7023,1243361
"FR","La Guérinière","85680",-2.2333,46.9667,1243362
"DE","Mittelbiberach","88441",9.75,48.0833,1243363
"GB","Nottingham","NG12 5QD",-1.0608,52.8449,1243364
"SE","SOLNA","17171",18.0009,59.36,1243365
"MX","Tacámbaro de Codallos","61650",-101.4521,19.2548,1243366
"IN","dhanbad","826004",86.4719,23.8293,1243367
"CA","Gatineau","J9J2K8",-75.834,45.4092,1243368
"DE","RÖDENTAL","96472",11.0412,50.2952,1243369
"RO","Rosu","540005",24.5575,46.5425,1243370
"NL","SCHIEDAM","3122 VM",4.3677,51.93,1243371
"GB","Chorley","PR7 7JS",-2.6744,53.6772,1243372
"US","Laguna Hills","92653",-117.6985,33.5916,1243373
"FR","Le Passage","47520",0.6035,44.2014,1243374
"GB","Edinburgh","EH16 4WJ",-3.1215,55.926,1243375
"IN","Gurugram","122015",76.9661,28.4001,1243376
"IE","Co Wicklow","A67WD30",-6.0494,52.975,1243377
"CA","BRAMPTON","L6Z2V2",-79.7844,43.7119,1243378
"PT","Sacavém","2685-079",-9.108,38.792,1243379
"NL","Rotterdam","3083 AP",4.4952,51.8879,1243380
"IE","Dublin 16","D16 V2X3",-6.279,53.3419,1243381
"IT","Salsomaggiore Terme","43039",10.021,44.8078,1243382
"NL","VENLO","5912 EW",6.1693,51.3624,1243383
"MX","PUERTO VALLARTA","48291",-105.2475,20.6162,1243384
"US","Wolfeboro","03894",-71.1908,43.595,1243385
"IN","Bhopal","462010",79.7572,24.0875,1243386
"DE","Strahlungen","97618",10.3433,50.3333,1243387
"NL","Ede","6718 MA",5.6308,52.0475,1243388
"GB","SOUTH WIMBLEDON","SW19 1AZ",-0.1886,51.4159,1243389
"ES","Markina","48270",-2.4975,43.2709,1243390
"PT","Oeiras","2780-230",-9.3108,38.691,1243391
"ES","Irun","20303",-1.788,43.3011,1243392
"PL","Złotoria","87-162",18.7486,53.0302,1243393
"ES","Guadalajara","19180",-3.2131,40.6764,1243394
"RO","Focșani","620125",27.1833,45.7,1243395
"ES","Maceda","32700",-7.6521,42.2688,1243396
"SE","Vellinge","23543",13.0197,55.4712,1243397
"GB","Ilfracombe","EX34 0EB",-4.0257,51.2005,1243398
"PT","Pombal","3105-027",-8.6871,39.9995,1243399
"GB","Manchester","M16 9PA",-2.2706,53.4567,1243400
"GB","Aberdeen","AB15 8PG",-2.2205,57.1503,1243401
"BE","ZULTE","9870",3.4486,50.9195,1243402
"PL","Moderówka","38-460",21.6288,49.75,1243403
"IT","Miano","20123",9.1895,45.4643,1243404
"CA","SAINT-ETIENNE-DE-BOLTON","J0E2E0",-72.3468,45.2205,1243405
"GB","Brighton","BN1 4ZJ",-0.1353,50.8313,1243406
"GB","London","N17 7BU",-0.086,51.6045,1243407
"PT","CASCAIS","2750-164",-9.4215,38.6979,1243408
"RS","Ljubovija","15320",19.3767,44.1894,1243409
"FR","SAINT-RAPHAËL","83700",6.7735,43.4233,1243410
"GB","Ormskirk","L39 6SN",-2.9195,53.5349,1243411
"MX","IRAPUATO","36557",-101.3683,20.6999,1243412
"GB","Pease Pottage","RH11 9UD",-0.1903,51.0832,1243413
"NL","Den haag","2517 TB",4.2806,52.0855,1243414
"GB","Cardiff","CF24 4SJ",-3.1738,51.4944,1243415
"ES","La Herradura","18697",-3.7397,36.7355,1243416
"GB","PUDSEY","LS28 7NB",-1.6643,53.7991,1243417
"MX","ZAPOPAN","45017",-103.5228,20.7786,1243418
"GB","ORPINGTON","BR6 8LP",0.0546,51.3695,1243419
"MX","Villa de Álvarez","28979",-103.7415,19.3009,1243420
"GB","Belfast","BT15 4FQ",-5.9245,54.6372,1243421
"US","ballston lake","12019",-73.8552,42.9192,1243422
"GB","LONDON","SE9 2PG",0.0738,51.4517,1243423
"GB","EDINBURGH","EH10 7AG",-3.2003,55.9017,1243424
"BE","Kastel","9220",4.137,51.0982,1243425
"GB","Wigan","wn6 7tg",-2.6473,53.5465,1243426
"GB","london","SE17 3BA",-0.0986,51.4911,1243427
"IN","Hathras","204101",78.1837,27.593,1243428
"GB","LONDON","W7 2JY",-0.3305,51.5034,1243429
"FR","ONDRES","40440",-1.4491,43.5615,1243430
"DE","berlin","12526",13.5642,52.3976,1243431
"US","CARSON CITY","89703",-119.7782,39.1704,1243432
"CA","Norwood","K0L2V0",-77.9018,44.4144,1243433
"GB","Nottingham","NG12 5FS",-1.0836,52.875,1243434
"CA","Caledon","l7c3t6",-79.8771,43.801,1243435
"IT","Casalmorano","26020",9.8907,45.1686,1243436
"GB","Hemel Hempstead","HP1 1AB",-0.4883,51.7498,1243437
"PH","Paranaque City","1704",121.5714,17.8883,1243438
"PT","Fafe","4820-250",-8.168,41.4542,1243439
"GB","Petersfield","GU32 2AE",-0.9376,51.0074,1243440
"ES","Pueyo de Santa Cruz","22416",0.1589,41.85,1243441
"DE","HEUCHELHEIM","35452",8.6333,50.5833,1243442
"DE","Malsch","76316",8.3333,48.8833,1243443
"NL","Nijmegen","6521 AR",5.8696,51.8429,1243444
"MX","Mérida","97114",-89.6618,21.0422,1243445
"AR","Tres de Febrero","1682",-58.6243,-34.5708,1243446
"ES","Sant Vicenç De Castellet","08295",1.8757,41.6707,1243447
"GB","Norwich","NR5 0LL",1.2312,52.648,1243448
"FR","CREPY EN VALOIS","60800",2.7684,49.2102,1243449
"SK","Vrbové","922 03",17.7226,48.6197,1243450
"ES","Plencia","48620",-2.9026,43.4133,1243451
"DE","Buchloe","86807",10.7255,48.0372,1243452
"GB","ROCHDALE","OL16 4BF",-2.1176,53.6073,1243453
"GB","Altrincham","WA14 3BA",-2.3613,53.3725,1243454
"IT","PISTOIA","51100",10.9156,44.0058,1243455
"NL","Helmond","5708 WB",5.6094,51.4523,1243456
"US","RENTON","98058",-122.1216,47.4465,1243457
"NO","BERGEN","5004",5.3135,60.3973,1243458
"SE","Stockholm","13741",18.1,59.1167,1243459
"MX","MORELIA","58350",-101.1664,19.6461,1243460
"PL","Grodzisko Dolne","37-306",22.4801,50.135,1243461
"FR","VILLEMANDEUR","45700",2.718,47.987,1243462
"PT","Bragança","5300-252",-6.7572,41.8058,1243463
"GB","WESTCLIFF-ON-SEA","SS0 8LG",0.6811,51.5398,1243464
"FR","Badmenil","54120",6.7765,48.481,1243465
"US","MEMPHIS","38103",-90.048,35.144,1243466
"MY","Rawang","48000",101.5705,3.2549,1243467
"NL","Leiden","2316 hs",4.5035,52.164,1243468
"DE","berlin","10439",13.4121,52.5522,1243469
"GB","Dungannon","BT70 3DD",-6.8543,54.5154,1243470
"ES","getafe","28905",-3.7486,40.2942,1243471
"GB","London","se23 1ez",-0.0442,51.4463,1243472
"DE","Duesseldorf","40235",6.8216,51.2301,1243473
"IT","occhiobello","45030",11.9454,45.133,1243474
"PT","porto","4100-111",-8.611,41.1496,1243475
"IT","Sezze","04018",13.0618,41.5003,1243476
"MX","Monterrey","66266",-100.348,25.6571,1243477
"PL","Warszawa","01-008",20.9911,52.244,1243478
"NL","Amsterdam","1096 HK",4.9163,52.3437,1243479
"NO","Heggedal","1389",10.4442,59.7869,1243480
"IE","Midleton","P25F582",-8.1805,51.9153,1243481
"RO","Podu Turcului","607450",27.3833,46.2,1243482
"FR","SAUBENS","31600",1.2153,43.4659,1243483
"GB","London","N1 4QY",-0.087,51.5501,1243484
"SG","Singapore","143061",103.812,1.2938,1243485
"ES","Archena","30600",-1.3036,38.1141,1243486
"DE","MÖNCHENGLADBACH","41239",6.4172,51.1604,1243487
"GB","Taunton","TA1 4NF",-3.1304,51.003,1243488
"DE","Erzhausen","64390",8.6475,49.9553,1243489
"FI","Espoo","02200",24.7605,60.1754,1243490
"NL","Vught","5262 AD",5.2889,51.6557,1243491
"SK","Tesáre","956 21",18.1347,48.5945,1243492
"RO","București","120201",26.8333,45.15,1243493
"PT","Casal de Cambra","2605-002",-9.2608,38.7772,1243494
"ES","Palau Solita i Plegamans","08184",2.1745,41.5907,1243495
"SE","Älvsbyn","94231",21.0016,65.6762,1243496
"IE","Dublin","D24WY8N",-6.3713,53.2851,1243497
"GB","PLYMOUTH","PL4 9AA",-4.134,50.3723,1243498
"GB","ilford","Ig5 0dq",0.0652,51.588,1243499
"PL","CHODZIEŻ","64-800",16.9575,53.016,1243500
"PL","DĄBRÓWA","32-712",20.5464,50.0673,1243501
"GB","London","NW6 5AA",-0.1932,51.5358,1243502
"AR","mendoza","5500",-68.8167,-32.8833,1243503
"GB","London","W2 5RF",-0.19,51.5164,1243504
"PT","Maia","4470-116",-8.6199,41.2357,1243505
"IT","FROSINONE","03100",13.3411,41.6398,1243506
"GB","North Walsham","NR28 0FP",1.3832,52.8148,1243507
"US","Little Rock","72201",-92.2819,34.7483,1243508
"NL","Duivendrecht","1115 VD",4.9337,52.331,1243509
"MX","Purísima del Rincón","36400",-101.7587,21.0926,1243510
"CA","Toronto","M5N1V9",-79.4263,43.7127,1243511
"GB","Harrow","HA2 0YA",-0.3474,51.5669,1243512
"GB","LONDON","E11 2HF",0.0256,51.5802,1243513
"GB","Stockton-on-Tees","TS19 7JY",-1.3609,54.5724,1243514
"US","Blaine","98230",-122.7323,48.9636,1243515
"US","Erie","16506",-80.1484,42.0738,1243516
"PT","Póvoa de Varzim","4490-543",-8.7636,41.3834,1243517
"IT","Pomigliano D’Arco","80038",14.3832,40.9098,1243518
"PL","Mikoszewo","82-103",19.0174,54.0381,1243519
"PL","Warszawa","03-840",21.0632,52.2468,1243520
"DE","FÜRTH","90765",11.004,49.483,1243521
"CA","Kitchener","N2E4B6",-80.5191,43.4038,1243522
"GB","Nuneaton","CV11 5SQ",-1.4697,52.5156,1243523
"GB","Norwich/Horsford","NR10 3FA",1.2363,52.7057,1243524
"PL","Poznań","60-637",16.9069,52.4265,1243525
"CA","Mascouche","J7K4E1",-73.6153,45.7432,1243526
"CA","Mascouche","J7k0n8",-73.6021,45.7486,1243527
"NL","Bussum","1403 sl",5.1743,52.2672,1243528
"GB","Melbourn, Royston","SG8 6FE",0.0208,52.077,1243529
"IE","Ballincollig","P31 RX34",-8.5833,51.8833,1243530
"MX","ECATEPEC DE MORELOS","55340",-99.0739,19.5226,1243531
"US","LITTLETON","80121",-104.9532,39.6111,1243532
"MX","Ciudad de México","01770",-99.2338,19.3335,1243533
"CA","Brampton","L6P3K7",-79.7063,43.7928,1243534
"CA","richmond hill","l4c5v5",-79.4495,43.8631,1243535
"PT","Valença","4930-718",-8.6347,42.0242,1243536
"IE","Cork","T12 R86A",-8.4902,51.8728,1243537
"ES","Casas de Fernando Alonso","16610",-2.332,39.3492,1243538
"ES","Vitoria-Gasteiz","01008",-2.6847,42.8482,1243539
"IE","Dundalk","A91VX71",-6.4167,54,1243540
"AU","clayfield","4011",153.0541,-27.4193,1243541
"US","Rockford","61104",-89.0768,42.2554,1243542
"GB","Huddersfield","HD6 4FG",-1.7741,53.7189,1243543
"GB","Milton Keynes","MK9 3FL",-0.7531,52.0464,1243544
"BE","Zandhoven","2240",4.6492,51.1877,1243545
"ES","el astillero","39610",-3.8223,43.4032,1243546
"CO","Neira","171001",-75.52,5.1665,1243547
"ES","azkoitia","20720",-2.3222,43.1706,1243548
"GB","Woking","GU22 9DA",-0.5453,51.2986,1243549
"CA","Wainwright","T9W1N3",-110.8404,52.8418,1243550
"GB","Ashford, Surrey","TW15 2JR",-0.4578,51.4356,1243551
"NL","Gorinchem","4201 XT",4.9789,51.8306,1243552
"GB","London","SE6 2DS",-0.0171,51.4457,1243553
"NL","Haaksbergen","7481 mb",6.7342,52.1566,1243554
"IN","New Delhi","110001",77.2183,28.6369,1243555
"NL","Amsterdam","1071 PL",4.8702,52.3534,1243556
"FR","ÉRAGNY","95610",2.1,49.0167,1243557
"GB","Bristol","BS7 9FG",-2.5807,51.4781,1243558
"IT","Golasecca","21010",8.7683,46.0367,1243559
"PL","Borek Wielkopolski","63-810",17.3011,51.879,1243560
"ES","Sevilla","41560",-4.8728,37.304,1243561
"FR","prunelli di fiumorbu","20243",9.3247,42.0105,1243562
"ES","alcobendas","28109",-3.5965,40.523,1243563
"PL","Szadek","98-240",18.9206,51.7362,1243564
"FR","Forgues","31370",1.0617,43.441,1243565
"GB","Shoeburyness Essex","SS3 8UP",0.7757,51.5399,1243566
"LT","Vilniaus m. sav.","03225",25.2736,54.6769,1243567
"NO","BØ","3803",8.8408,59.4324,1243568
"NL","Arnhem","6826 DP",5.9386,51.9819,1243569
"ES","Gozón","33448",-5.8459,43.6321,1243570
"IN","Thane","400071",72.9049,19.0931,1243571
"SE","Örbyhus","74840",17.7,60.2333,1243572
"GB","Belfast","BT9 5JB",-5.9439,54.5686,1243573
"ES","cuenca","16004",-2.1156,40.0543,1243574
"BE","Nadrin","6660",5.6776,50.1639,1243575
"NL","Amsterdam","1107 pz",4.9689,52.2919,1243576
"GB","Halifax","hx3 8sh",-1.7998,53.7255,1243577
"GB","SHEFFIELD","S8 9BS",-1.4751,53.3503,1243578
"GB","Grays","RM16 6BW",0.2988,51.4843,1243579
"PL","Moryń","74-503",14.3641,52.8336,1243580
"RO","Cluj-Napoca","400261",23.6,46.7667,1243581
"GB","WARRINGTON","WA5 2PD",-2.6599,53.3778,1243582
"CA","Montreal","H4K1V8",-73.7335,45.5254,1243583
"ES","Dodro","15981",-8.6986,42.7327,1243584
"GB","Oldham","OL3 5DQ",-2.0234,53.5675,1243585
"GB","London","E14 7SZ",-0.0272,51.5138,1243586
"DE","BINGEN AM RHEIN","55411",7.8992,49.9667,1243587
"GB","London","W3 7RH",-0.2552,51.5064,1243588
"NL","Asperen","4147 BJ",5.1081,51.8812,1243589
"US","Janesville","53546",-89.0025,42.6683,1243590
"FR","Lucéram","06440",7.3828,43.7786,1243591
"CA","Markham","L3P7R2",-79.265,43.8919,1243592
"RO","Piatra Neamț","610004",26.375,46.9195,1243593
"US","Kings Park","11754",-73.2438,40.8861,1243594
"MX","Ciudad de México","13220",-99.0124,19.2381,1243595
"GB","Manchester","M30 9PS",-2.3532,53.4916,1243596
"SI","Tolmin","5220",13.7332,46.183,1243597
"ES","Cervera","25200",1.2602,41.6641,1243598
"CA","Ottawa","K1M2C8",-75.6772,45.4434,1243599
"DE","Prutting","83134",12.2024,47.8932,1243600
"US","fargo","58104",-96.8397,46.7932,1243601
"GB","LEEDS","LS15 4AP",-1.4272,53.8315,1243602
"GB","GLASGOW","G15 6RT",-4.3728,55.9005,1243603
"PT","Almada","2800-053",-9.1569,38.679,1243604
"US","Miamisburg","45342",-84.2675,39.6321,1243605
"IT","CASALE DI SCODOSIA","35040",11.7049,45.1034,1243606
"ES","A Gándara","36415",-8.5886,42.2145,1243607
"GB","Bristol","BS34 5TN",-2.5881,51.5234,1243608
"DE","Mannheim","68229",8.4647,49.4883,1243609
"NL","Ridderkerk","2984 CA",4.6053,51.8751,1243610
"GB","LONDON","SW12 8PZ",-0.1507,51.447,1243611
"GB","London","SW6 6RH",-0.2118,51.4764,1243612
"GB","EDGWARE","HA8 8ES",-0.2707,51.6289,1243613
"DE","BERLIN","10997",13.4356,52.5009,1243614
"CA","OTTAWA","K1N6B1",-75.6869,45.4274,1243615
"CA","Mississauga","L5L3L5",-79.6771,43.5567,1243616
"GB","Bromley","BR1 1NN",0.0139,51.4061,1243617
"CA","St. Albert","T8N2N1",-113.6474,53.6386,1243618
"NO","Larvik","3260",10.0709,59.031,1243619
"AT","MAUTHAUSEN","4310",14.4765,48.252,1243620
"IT","Piattoni-Villa Sant'Antonio","63082",13.7193,42.8643,1243621
"NL","Haarlem","2033 WB",4.6613,52.3783,1243622
"GB","Dunbar","EH42 1RN",-2.5585,55.9477,1243623
"DE","Wiehl","51674",7.5506,50.9495,1243624
"GB","Paisley","PA2 6RY",-4.4167,55.8332,1243625
"CA","Lévis","G6C1H6",-71.1296,46.7559,1243626
"GB","London","SE26 4PD",-0.0501,51.4265,1243627
"GB","London","SW11 4GA",-0.1566,51.4747,1243628
"US","Snoqualmie","98065",-121.8225,47.5293,1243629
"GB","Horsham","RH12 1PZ",-0.3502,51.0667,1243630
"DE","Hürtgenwald","52393",6.3667,50.7167,1243631
"GB","LIVERPOOL","L12 9HR",-2.8976,53.4283,1243632
"GB","Grays","RM17 5SY",0.3421,51.4846,1243633
"GB","Liverpool","L12 8RT",-2.9,53.4301,1243634
"PT","Lisboa","1900-310",-9.1333,38.7167,1243635
"NL","Sliedrecht","3362 WK",4.797,51.8209,1243636
"NL","Amsterdam","1069 RR",4.8014,52.3504,1243637
"US","Mount Kisco","10549",-73.7299,41.205,1243638
"PL","Świerzno","72-405",14.9542,53.8949,1243639
"PL","Wrocław","51-644",17.1081,51.1008,1243640
"US","Round rock","78665",-97.668,30.5145,1243641
"NO","Oslo","0752",10.7823,59.8457,1243642
"PL","Wrocław","51-163",17.0667,51.1328,1243643
"CH","Boécourt","2856",7.2168,47.3547,1243644
"PT","Covilhã","6200-554",-7.504,40.286,1243645
"PT","Lavradio","2835-308",-9.052,38.6681,1243646
"GB","Welwyn Garden City","AL7 3EU",-0.1817,51.7947,1243647
"PT","Manteigas","6260-157",-7.5398,40.4028,1243648
"NL","Haarlem","2013 RT",4.6223,52.3822,1243649
"GB","Norwich","NR2 1EW",1.2913,52.6294,1243650
"AT","Illmitz","7142",16.8002,47.7615,1243651
"US","Feasterville-Trevose","19053",-74.9904,40.1547,1243652
"DE","Attendorn","57439",7.9033,51.1264,1243653
"GB","Wallasey","CH45 8QL",-3.0816,53.4194,1243654
"GB","Leeds","LS26 0WB",-1.4708,53.7482,1243655
"GB","Bromsgrove","B61 7LF",-2.0784,52.3361,1243656
"BE","VEURNE","8630",2.6494,51.0423,1243657
"GB","Liverpool","L19 1QF",-2.9066,53.3607,1243658
"CA","Mirabel","J7J1P1",-73.9118,45.7106,1243659
"DE","Leipzig","04179",12.3115,51.329,1243660
"PL","Trzyciąż","32-353",19.7715,50.3084,1243661
"IE","Sligo","F91 CP26",-8.4694,54.2697,1243662
"GB","Porthcawl","CF36 5PN",-3.6789,51.4851,1243663
"PT","Bragança","5300-232",-6.7572,41.8058,1243664
"PT","São Pedro Do Sul","3660-681",-7.9915,40.7902,1243665
"GB","Nottingham","NG16 4LH",-1.3298,53.0206,1243666
"US","STATEN ISLAND","10308",-74.1526,40.5518,1243667
"IN","Kolkata","700071",88.3185,22.588,1243668
"NO","Sandefjord","3221",10.1908,59.1435,1243669
"NL","Harderwijk","3845 GD",5.6009,52.3251,1243670
"FR","Vendome","41100",1.0026,47.7633,1243671
"GB","Berwick-upon-Tweed","TD15 2LW",-2.1145,55.7162,1243672
"GB","Rotherham","S63 8EY",-1.3209,53.5191,1243673
"US","STATEN ISLAND","10307",-74.2445,40.5085,1243674
"BE","BOUSSU","7300",3.7944,50.4342,1243675
"GB","East Leake, Loughborough","LE12 6LN",-1.1844,52.8318,1243676
"IT","Quinzanello di Dello","25020",10.1482,45.267,1243677
"IT","Santo Stefano Quisquina","92020",13.7921,37.2538,1243678
"PL","BĘDZIN","42-500",19.134,50.3233,1243679
"PL","Wola Paprotnia","05-320",21.8383,52.1546,1243680
"DE","köln","50668",6.9628,50.9499,1243681
"PT","Cantanhede","3060-133",-8.5942,40.3467,1243682
"GB","Huddersfield","HD8 9PR",-1.6098,53.5984,1243683
"CA","Kamloops","V2C5R9",-120.3479,50.6629,1243684
"CA","sainte melanie","J0K3A0",-73.5454,46.1376,1243685
"NL","Hardinxveld Giessendam","3372 AC",4.8833,51.8269,1243686
"CA","Vancouver","V6G3J8",-123.1281,49.2905,1243687
"NL","KRIMPEN AAN DEN IJSSEL","2921 BJ",4.5895,51.9105,1243688
"GB","Marlow","SL7 1LQ",-0.7635,51.575,1243689
"PT","Arcozelo","4410-475",-8.6319,41.0619,1243690
"FR","St Witz","95470",2.5445,49.0971,1243691
"IE","DUBLIN","D12 W634",-6.3165,53.322,1243692
"ES","valdoviño","15552",-8.1284,43.6022,1243693
"GB","SUTTON COLDFIELD","B74 2SW",-1.8346,52.5785,1243694
"GB","SOUTHSEA","PO4 9NT",-1.0621,50.7848,1243695
"GB","ST. HELENS","WA11 9LB",-2.7172,53.4617,1243696
"GB","Bridgend","CF35 5PT",-3.4942,51.5269,1243697
"GB","Croydon","CR0 1TQ",-0.1028,51.3709,1243698
"DE","Waldenbuch","71111",9.1326,48.6383,1243699
"DE","Heddrsheim","68542",8.6036,49.5056,1243700
"ES","MALAGA","29190",-4.4826,36.7402,1243701
"US","Sherwood","72120",-92.2303,34.8807,1243702
"NL","Velp","5363 TS",5.7155,51.7598,1243703
"PT","Vila das Aves","4795-092",-8.3802,41.3536,1243704
"TR","Ankara","06890",32.4804,40.2773,1243705
"IT","Santa Flavia","90017",13.535,38.0863,1243706
"DE","Marienfeld","33428",8.2277,51.9622,1243707
"CA","Toronto","M5V1E3",-79.3969,43.6436,1243708
"GB","Neath","SA10 6FW",-3.8581,51.6459,1243709
"GB","leicester","le3 9eq",-1.1667,52.6519,1243710
"CA","Calgary","T3K4B4",-114.1021,51.1408,1243711
"GB","Harrow","HA3 0DP",-0.3107,51.5839,1243712
"GB","Romford","RM1 3NB",0.1906,51.582,1243713
"GB","Middlesbrough","TS3 7EX",-1.2048,54.5516,1243714
"US","Stoneham","02180",-71.0978,42.4828,1243715
"PL","Łódź","91-327",19.4363,51.7954,1243716
"GB","WALTON ON THE HILL","kt20 7se",-0.248,51.2818,1243717
"ES","La Granadella","25177",0.6583,41.3793,1243718
"GB","London","SE14 5NP",-0.0428,51.4705,1243719
"FR","Tomblaine","54510",6.2162,48.6838,1243720
"NL","Velp","6881 XB",5.9683,51.9945,1243721
"MY","Sri Kembangan","43300",101.7094,3.0383,1243722
"GB","Darlington","DL1 5JP",-1.5563,54.5193,1243723
"GB","KIDLINGTON","OX5 1AD",-1.2932,51.8229,1243724
"NL","Weert","6004 GA",5.7321,51.2522,1243725
"SI","Marjeta na Dravskem polju","2206",15.7369,46.4525,1243726
"US","La Crosse","54601",-91.2175,43.7989,1243727
"GB","peterborough","PE1 1SU",-0.2397,52.5783,1243728
"CO","Sincelejo","700001",-75.3978,9.3047,1243729
"GB","Neath","SA11 3UY",-3.7858,51.6542,1243730
"CA","Calgary","t2y0b1",-114.1307,51.1329,1243731
"NL","Naaldwijk","2671 JD",4.2042,51.9922,1243732
"GB","CHORLEY","PR7 5WP",-2.6628,53.6277,1243733
